product_key,Product ID,Product Name,Category,Sub-Category
1019,OFF-AR-3443,BIC Brite Liner Grip Highlighters,Office Supplies,Art
1020,FUR-FU-3915,DAX Cubicle Frames - 8x10,Furniture,Furnishings
1021,TEC-PH-5339,"Nokia Headset, Cordless",Technology,Phones
1022,TEC-AC-5875,"SanDisk Memory Card, USB",Technology,Accessories
1023,OFF-LA-3240,Avery 518,Office Supplies,Labels
1024,TEC-MA-6153,"StarTech Receipt Printer, White",Technology,Machines
1025,OFF-AP-4247,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances
1026,OFF-FA-3081,Alliance Rubber Bands,Office Supplies,Fasteners
1027,OFF-ST-4891,Iris Project Case,Office Supplies,Storage
1028,TEC-PH-5253,"Motorola Headset, VoIP",Technology,Phones
1029,OFF-AR-3450,"BIC Canvas, Water Color",Office Supplies,Art
1030,FUR-CH-5796,"SAFCO Rocking Chair, Set of Two",Furniture,Chairs
1031,TEC-MA-5498,"Okidata Card Printer, Red",Technology,Machines
1032,OFF-BI-3281,Avery Hidden Tab Dividers for Binding Systems,Office Supplies,Binders
1033,FUR-FU-3030,"Advantus Door Stop, Erganomic",Furniture,Furnishings
1034,OFF-ST-3058,Advantus Rolling Drawer Organizers,Office Supplies,Storage
1035,TEC-MA-6349,Wasp CCD Handheld Bar Code Reader,Technology,Machines
1036,TEC-CO-3682,"Canon Fax and Copier, Color",Technology,Copiers
1037,TEC-CO-4787,"HP Personal Copier, Laser",Technology,Copiers
1038,FUR-TA-3429,"Bevis Round Table, Adjustable Height",Furniture,Tables
1039,FUR-FU-4334,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Furniture,Furnishings
1040,OFF-AP-4950,"KitchenAid Blender, Silver",Office Supplies,Appliances
1041,OFF-SU-6177,"Stiletto Shears, High Speed",Office Supplies,Supplies
1042,TEC-PH-5249,"Motorola Audio Dock, with Caller ID",Technology,Phones
1043,OFF-FA-2903,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",Office Supplies,Fasteners
1044,OFF-AR-3490,"Binney & Smith Markers, Fluorescent",Office Supplies,Art
1045,FUR-BO-3900,"Dania Floating Shelf Set, Traditional",Furniture,Bookcases
1046,FUR-BO-3895,"Dania Corner Shelving, Pine",Furniture,Bookcases
1047,TEC-MA-4212,"Epson Receipt Printer, Wireless",Technology,Machines
1048,OFF-AR-3463,"BIC Pencil Sharpener, Water Color",Office Supplies,Art
1049,FUR-BO-5962,"Sauder Floating Shelf Set, Traditional",Furniture,Bookcases
1050,TEC-CO-3703,"Canon Personal Copier, Color",Technology,Copiers
1051,OFF-ST-6057,"Smead Shelving, Blue",Office Supplies,Storage
1052,OFF-BI-3269,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,Binders
1053,OFF-ST-6048,"Smead Lockers, Single Width",Office Supplies,Storage
1054,OFF-LA-3192,Avery 474,Office Supplies,Labels
1055,FUR-BO-3177,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,Bookcases
1056,FUR-CH-4672,Hon Olson Stacker Chairs,Furniture,Chairs
1057,FUR-CH-4650,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs
1058,OFF-AR-5920,"Sanford Markers, Water Color",Office Supplies,Art
1059,TEC-PH-3795,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones
1060,FUR-CH-5803,"SAFCO Steel Folding Chair, Set of Two",Furniture,Chairs
1061,FUR-CH-5802,"SAFCO Steel Folding Chair, Red",Furniture,Chairs
1062,FUR-FU-5738,"Rubbermaid Photo Frame, Erganomic",Furniture,Furnishings
1063,OFF-BI-5618,Poly Designer Cover & Back,Office Supplies,Binders
1064,FUR-FU-6254,"Tenex Frame, Duo Pack",Furniture,Furnishings
1065,FUR-FU-4040,"Eldon Door Stop, Black",Furniture,Furnishings
1066,FUR-BO-4859,"Ikea Floating Shelf Set, Traditional",Furniture,Bookcases
1067,TEC-PH-5272,"Motorola Speaker Phone, VoIP",Technology,Phones
1068,FUR-CH-5536,"Padded Folding Chairs, Black, 4/Carton",Furniture,Chairs
1069,TEC-AC-3386,"Belkin Keyboard, Programmable",Technology,Accessories
1070,OFF-ST-4272,Fellowes Neat Ideas Storage Cubes,Office Supplies,Storage
1071,OFF-AP-3858,"Cuisinart Blender, Silver",Office Supplies,Appliances
1072,TEC-PH-5566,Panasonic Kx-TS550,Technology,Phones
1073,OFF-ST-6296,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage
1074,FUR-FU-5091,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings
1075,OFF-ST-4093,Eldon Shelf Savers Cubes and Bins,Office Supplies,Storage
1076,TEC-AC-3397,"Belkin Numeric Keypad, Erganomic",Technology,Accessories
1077,OFF-EN-4886,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes
1078,FUR-FU-5171,"Master Caster Door Stop, Brown",Furniture,Furnishings
1079,OFF-ST-4107,"Eldon Trays, Single Width",Office Supplies,Storage
1080,FUR-CH-5439,"Office Star Chairmat, Red",Furniture,Chairs
1081,FUR-CH-4683,"Hon Rocking Chair, Red",Furniture,Chairs
1082,TEC-CO-3593,"Brother Fax and Copier, High-Speed",Technology,Copiers
1083,OFF-AR-5361,Nontoxic Chalk,Office Supplies,Art
1084,FUR-FU-4067,"Eldon Frame, Erganomic",Furniture,Furnishings
1085,OFF-SU-6179,"Stiletto Shears, Steel",Office Supplies,Supplies
1086,TEC-MA-5510,"Okidata Printer, Durable",Technology,Machines
1087,FUR-FU-6331,Ultra Door Push Plate,Furniture,Furnishings
1088,TEC-AC-5864,"SanDisk Keyboard, Bluetooth",Technology,Accessories
1089,TEC-PH-5347,"Nokia Office Telephone, Full Size",Technology,Phones
1090,OFF-PA-6555,Xerox 1996,Office Supplies,Paper
1091,TEC-CO-6003,"Sharp Ink, High-Speed",Technology,Copiers
1092,FUR-CH-4413,Global Italian Leather Office Chair,Furniture,Chairs
1093,TEC-PH-5518,Ooma Telo VoIP Home Phone System,Technology,Phones
1094,OFF-ST-4273,Fellowes Officeware Wire Shelving,Office Supplies,Storage
1095,TEC-PH-4802,i.Sound Portable Power - 8000 mAh,Technology,Phones
1096,OFF-PA-6447,Xerox 1897,Office Supplies,Paper
1097,OFF-AP-4499,"Hamilton Beach Microwave, Silver",Office Supplies,Appliances
1098,FUR-CH-4560,"Harbour Creations Steel Folding Chair, Set of Two",Furniture,Chairs
1099,FUR-BO-5685,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases
1100,FUR-BO-5952,"Sauder Corner Shelving, Metal",Furniture,Bookcases
1101,TEC-MA-6145,"StarTech Phone, White",Technology,Machines
1102,FUR-FU-6239,"Tenex Clock, Erganomic",Furniture,Furnishings
1103,FUR-FU-4112,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings
1104,TEC-MA-5497,"Okidata Card Printer, Durable",Technology,Machines
1105,OFF-ST-3848,"Contico 72""H Heavy-Duty Storage System",Office Supplies,Storage
1106,TEC-AC-6074,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
1107,FUR-TA-3768,Chromcraft Round Conference Tables,Furniture,Tables
1108,OFF-EN-4440,"GlobeWeis Interoffice Envelope, Security-Tint",Office Supplies,Envelopes
1109,FUR-CH-5408,"Novimex Steel Folding Chair, Red",Furniture,Chairs
1110,FUR-TA-3769,"Chromcraft Round Table, Adjustable Height",Furniture,Tables
1111,FUR-CH-4523,"Harbour Creations Chairmat, Black",Furniture,Chairs
1112,OFF-AR-3527,"Boston Canvas, Fluorescent",Office Supplies,Art
1113,TEC-PH-5260,"Motorola Office Telephone, Full Size",Technology,Phones
1114,OFF-ST-6218,Super Decoflex Portable Personal File,Office Supplies,Storage
1115,FUR-CH-5395,"Novimex Rocking Chair, Black",Furniture,Chairs
1116,OFF-PA-6431,Xerox 1882,Office Supplies,Paper
1117,OFF-ST-4255,Fellowes Desktop Hanging File Manager,Office Supplies,Storage
1118,OFF-AP-4606,Holmes HEPA Air Purifier,Office Supplies,Appliances
1119,FUR-TA-3419,"Bevis Computer Table, with Bottom Storage",Furniture,Tables
1120,TEC-PH-3150,"Apple Speaker Phone, Cordless",Technology,Phones
1121,TEC-PH-5833,Samsung Replacement EH64AVFWE Premium Headset,Technology,Phones
1122,OFF-BI-3266,Avery Durable Poly Binders,Office Supplies,Binders
1123,TEC-AC-5713,Rosewill 107 Normal Keys USB Wired Standard Keyboard,Technology,Accessories
1124,OFF-PA-6537,Xerox 198,Office Supplies,Paper
1125,OFF-AR-5300,Newell 322,Office Supplies,Art
1126,OFF-EN-3664,"Cameo Interoffice Envelope, with clear poly window",Office Supplies,Envelopes
1127,OFF-SU-4990,"Kleencut Shears, High Speed",Office Supplies,Supplies
1128,FUR-TA-4677,Hon Rectangular Conference Tables,Furniture,Tables
1129,TEC-AC-5889,"SanDisk Numeric Keypad, USB",Technology,Accessories
1130,TEC-AC-5605,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Technology,Accessories
1131,FUR-TA-5045,Laminate Occasional Tables,Furniture,Tables
1132,FUR-FU-4102,"Eldon Stacking Tray, Duo Pack",Furniture,Furnishings
1133,OFF-PA-3986,"Eaton Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
1134,TEC-PH-6014,ShoreTel ShorePhone IP 230 VoIP phone,Technology,Phones
1135,TEC-PH-5622,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones
1136,FUR-CH-5426,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",Furniture,Chairs
1137,TEC-MA-6136,"StarTech Card Printer, Durable",Technology,Machines
1138,OFF-ST-6247,"Tenex File Cart, Industrial",Office Supplies,Storage
1139,OFF-BI-4280,Fellowes Presentation Covers for Comb Binding Machines,Office Supplies,Binders
1140,FUR-FU-5158,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings
1141,TEC-PH-5828,Samsung HM1900 Bluetooth Headset,Technology,Phones
1142,FUR-CH-4546,"Harbour Creations Rocking Chair, Red",Furniture,Chairs
1143,FUR-FU-3942,"Deflect-O Frame, Durable",Furniture,Furnishings
1144,TEC-PH-6348,VTech DS6151,Technology,Phones
1145,TEC-PH-5342,"Nokia Headset, with Caller ID",Technology,Phones
1146,FUR-CH-5453,"Office Star Steel Folding Chair, Set of Two",Furniture,Chairs
1147,OFF-LA-3191,Avery 473,Office Supplies,Labels
1148,TEC-MA-5013,"Konica Phone, Wireless",Technology,Machines
1149,OFF-EN-6350,Wausau Papers Astrobrights Colored Envelopes,Office Supplies,Envelopes
1150,FUR-FU-5164,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings
1151,OFF-ST-4264,"Fellowes Folders, Wire Frame",Office Supplies,Storage
1152,TEC-MA-5577,"Panasonic Receipt Printer, White",Technology,Machines
1153,OFF-SU-6164,Stiletto Hand Letter Openers,Office Supplies,Supplies
1154,TEC-MA-5002,"Konica Card Printer, Durable",Technology,Machines
1155,TEC-PH-3128,"Apple Audio Dock, Full Size",Technology,Phones
1156,OFF-AP-4724,"Hoover Coffee Grinder, Silver",Office Supplies,Appliances
1157,OFF-ST-4296,"Fellowes Trays, Wire Frame",Office Supplies,Storage
1158,OFF-ST-5590,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",Office Supplies,Storage
1159,OFF-BI-6407,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
1160,FUR-FU-4054,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
1161,FUR-CH-4674,Hon Pagoda Stacking Chairs,Furniture,Chairs
1162,FUR-CH-5806,"SAFCO Swivel Stool, Black",Furniture,Chairs
1163,FUR-TA-3754,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables
1164,OFF-ST-6289,Tennsco Double-Tier Lockers,Office Supplies,Storage
1165,FUR-FU-3943,"Deflect-O Frame, Erganomic",Furniture,Furnishings
1166,FUR-TA-3752,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables
1167,TEC-PH-5365,Nortel Networks T7316 E Nt8 B27,Technology,Phones
1168,FUR-CH-5431,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,Furniture,Chairs
1169,TEC-PH-3809,Cisco SPA 502G IP Phone,Technology,Phones
1170,FUR-BO-3651,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases
1171,OFF-BI-6401,Wilson Jones Impact Binders,Office Supplies,Binders
1172,OFF-AR-3408,Berol Giant Pencil Sharpener,Office Supplies,Art
1173,TEC-PH-5341,"Nokia Headset, VoIP",Technology,Phones
1174,FUR-BO-4865,"Ikea Stackable Bookrack, Mobile",Furniture,Bookcases
1175,FUR-CH-4522,"Harbour Creations Chairmat, Adjustable",Furniture,Chairs
1176,TEC-AC-5115,"Logitech Keyboard, Bluetooth",Technology,Accessories
1177,OFF-BI-4567,Heavy-Duty E-Z-D Binders,Office Supplies,Binders
1178,TEC-AC-4163,"Enermax Memory Card, Bluetooth",Technology,Accessories
1179,OFF-AR-5330,Newell 35,Office Supplies,Art
1180,OFF-PA-5716,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",Office Supplies,Paper
1181,FUR-FU-4109,Eldon Wave Desk Accessories,Furniture,Furnishings
1182,TEC-AC-3390,"Belkin Memory Card, Programmable",Technology,Accessories
1183,TEC-CO-4777,"HP Ink, Color",Technology,Copiers
1184,TEC-AC-3404,"Belkin Router, Programmable",Technology,Accessories
1185,FUR-TA-3755,"Chromcraft Coffee Table, Adjustable Height",Furniture,Tables
1186,OFF-AR-3489,"Binney & Smith Markers, Easy-Erase",Office Supplies,Art
1187,OFF-BI-4364,GBC Recycled VeloBinder Covers,Office Supplies,Binders
1188,TEC-PH-3153,"Apple Speaker Phone, with Caller ID",Technology,Phones
1189,OFF-AP-4722,"Hoover Coffee Grinder, Black",Office Supplies,Appliances
1190,OFF-BI-3256,"Avery Binding Machine, Durable",Office Supplies,Binders
1191,FUR-FU-5679,Regeneration Desk Collection,Furniture,Furnishings
1192,TEC-PH-5845,"Samsung Speaker Phone, VoIP",Technology,Phones
1193,OFF-PA-6086,Southworth Parchment Paper & Envelopes,Office Supplies,Paper
1194,FUR-FU-5729,"Rubbermaid Frame, Durable",Furniture,Furnishings
1195,OFF-BI-4836,Ibico Recycled Linen-Style Covers,Office Supplies,Binders
1196,FUR-FU-4036,"Eldon Clock, Durable",Furniture,Furnishings
1197,OFF-BI-4831,Ibico Laser Imprintable Binding System Covers,Office Supplies,Binders
1198,TEC-PH-3181,Avaya 5410 Digital phone,Technology,Phones
1199,TEC-PH-3811,Cisco SPA301,Technology,Phones
1200,OFF-BI-2904,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
1201,FUR-BO-3649,"Bush Westfield Collection Bookcases, Dark Cherry Finish",Furniture,Bookcases
1202,TEC-PH-5352,"Nokia Signal Booster, VoIP",Technology,Phones
1203,FUR-BO-5768,"Safco Corner Shelving, Metal",Furniture,Bookcases
1204,FUR-BO-3617,"Bush 3-Shelf Cabinet, Pine",Furniture,Bookcases
1205,FUR-FU-5420,Nu-Dell Oak Frame,Furniture,Furnishings
1206,OFF-LA-3242,Avery 52,Office Supplies,Labels
1207,FUR-TA-5070,"Lesro Training Table, with Bottom Storage",Furniture,Tables
1208,TEC-PH-5630,PowerGen Dual USB Car Charger,Technology,Phones
1209,TEC-AC-3384,"Belkin Keyboard, Bluetooth",Technology,Accessories
1210,FUR-FU-5984,"Seth Thomas 14"" Day/Date Wall Clock",Furniture,Furnishings
1211,FUR-TA-3757,"Chromcraft Coffee Table, Rectangular",Furniture,Tables
1212,OFF-AR-3510,Blackstonian Pencils,Office Supplies,Art
1213,FUR-TA-4636,"Hon Coffee Table, with Bottom Storage",Furniture,Tables
1214,TEC-AC-5859,SanDisk Cruzer 8 GB USB Flash Drive,Technology,Accessories
1215,TEC-AC-4180,"Enermax Numeric Keypad, USB",Technology,Accessories
1216,OFF-FA-3080,"Alliance Big Bands Rubber Bands, 12/Pack",Office Supplies,Fasteners
1217,FUR-TA-4691,"Hon Round Table, Rectangular",Furniture,Tables
1218,OFF-BI-4351,GBC Personal VeloBind Strips,Office Supplies,Binders
1219,FUR-TA-3438,"Bevis Training Table, with Bottom Storage",Furniture,Tables
1220,OFF-AP-4949,"KitchenAid Blender, Black",Office Supplies,Appliances
1221,OFF-AP-5938,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances
1222,TEC-MA-5508,"Okidata Phone, White",Technology,Machines
1223,FUR-BO-3631,"Bush Corner Shelving, Traditional",Furniture,Bookcases
1224,OFF-AP-3400,Belkin Premiere Surge Master II 8-outlet surge protector,Office Supplies,Appliances
1225,TEC-AC-3396,"Belkin Numeric Keypad, Bluetooth",Technology,Accessories
1226,OFF-AP-3564,"Breville Blender, Silver",Office Supplies,Appliances
1227,OFF-ST-5804,Safco Steel Mobile File Cart,Office Supplies,Storage
1228,OFF-AR-3469,"BIC Sketch Pad, Easy-Erase",Office Supplies,Art
1229,OFF-PA-6433,Xerox 1884,Office Supplies,Paper
1230,TEC-PH-5814,"Samsung Audio Dock, VoIP",Technology,Phones
1231,OFF-ST-6065,"Smead Trays, Blue",Office Supplies,Storage
1232,TEC-PH-3121,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
1233,FUR-TA-5068,"Lesro Training Table, Fully Assembled",Furniture,Tables
1234,TEC-PH-4900,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
1235,FUR-FU-3944,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
1236,OFF-AR-3478,"Binney & Smith Canvas, Water Color",Office Supplies,Art
1237,OFF-AP-3372,Belkin F5C206VTEL 6 Outlet Surge,Office Supplies,Appliances
1238,OFF-BI-6338,VariCap6 Expandable Binder,Office Supplies,Binders
1239,OFF-BI-6410,Wilson Jones Standard D-Ring Binders,Office Supplies,Binders
1240,FUR-TA-4648,"Hon Conference Table, with Bottom Storage",Furniture,Tables
1241,TEC-MA-5578,"Panasonic Receipt Printer, Wireless",Technology,Machines
1242,TEC-AC-4174,"Enermax Mouse, USB",Technology,Accessories
1243,FUR-BO-4846,"Ikea 3-Shelf Cabinet, Pine",Furniture,Bookcases
1244,OFF-FA-3586,"Brites Rubber Bands, 1 1/2 oz. Box",Office Supplies,Fasteners
1245,OFF-AR-5292,Newell 315,Office Supplies,Art
1246,OFF-PA-3113,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",Office Supplies,Paper
1247,TEC-PH-3122,Anker Astro 15000mAh USB Portable Charger,Technology,Phones
1248,OFF-AR-4798,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Office Supplies,Art
1249,OFF-AR-3520,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art
1250,TEC-PH-5095,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones
1251,OFF-ST-5627,Portable Personal File Box,Office Supplies,Storage
1252,TEC-AC-5202,"Memorex Keyboard, USB",Technology,Accessories
1253,OFF-LA-3229,Avery 508,Office Supplies,Labels
1254,FUR-BO-4855,"Ikea Corner Shelving, Traditional",Furniture,Bookcases
1255,OFF-PA-6522,Xerox 1966,Office Supplies,Paper
1256,OFF-BI-3305,Avery Poly Binder Pockets,Office Supplies,Binders
1257,OFF-BI-2902,"Acco Binding Machine, Recycled",Office Supplies,Binders
1258,OFF-BI-3749,Catalog Binders with Expanding Posts,Office Supplies,Binders
1259,OFF-BI-4371,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders
1260,FUR-TA-4625,Hon 94000 Series Round Tables,Furniture,Tables
1261,OFF-AP-4750,Hoover Upright Vacuum With Dirt Cup,Office Supplies,Appliances
1262,FUR-FU-3034,"Advantus Frame, Durable",Furniture,Furnishings
1263,FUR-BO-3898,"Dania Floating Shelf Set, Mobile",Furniture,Bookcases
1264,OFF-ST-4289,"Fellowes Strictly Business Drawer File, Letter/Legal Size",Office Supplies,Storage
1265,OFF-PA-6457,Xerox 1906,Office Supplies,Paper
1266,OFF-LA-3226,Avery 505,Office Supplies,Labels
1267,FUR-FU-3946,"Deflect-O Light Bulb, Black",Furniture,Furnishings
1268,FUR-FU-4755,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Furniture,Furnishings
1269,TEC-AC-5887,"SanDisk Numeric Keypad, Bluetooth",Technology,Accessories
1270,OFF-EN-4917,"Jiffy Mailers, with clear poly window",Office Supplies,Envelopes
1271,OFF-AR-5631,Prang Colored Pencils,Office Supplies,Art
1272,OFF-BI-6382,"Wilson Jones Binding Machine, Clear",Office Supplies,Binders
1273,TEC-PH-3816,"Cisco Speaker Phone, Full Size",Technology,Phones
1274,OFF-LA-3201,Avery 482,Office Supplies,Labels
1275,TEC-CO-4581,"Hewlett Ink, High-Speed",Technology,Copiers
1276,TEC-AC-5149,Logitech MX Performance Wireless Mouse,Technology,Accessories
1277,TEC-PH-5244,Mophie Juice Pack Helium for iPhone,Technology,Phones
1278,FUR-FU-4113,Electrix Halogen Magnifier Lamp,Furniture,Furnishings
1279,OFF-FA-3062,"Advantus Rubber Bands, Bulk Pack",Office Supplies,Fasteners
1280,TEC-AC-4157,"Enermax Keyboard, Programmable",Technology,Accessories
1281,FUR-TA-3417,"Bevis Computer Table, Adjustable Height",Furniture,Tables
1282,FUR-FU-4225,"Executive Impressions 10"" Spectator Wall Clock",Furniture,Furnishings
1283,FUR-FU-3849,"Contract Clock, 14"", Brown",Furniture,Furnishings
1284,FUR-CH-5407,"Novimex Steel Folding Chair, Black",Furniture,Chairs
1285,OFF-AR-6108,"Stanley Canvas, Water Color",Office Supplies,Art
1286,FUR-TA-3775,"Chromcraft Training Table, Rectangular",Furniture,Tables
1287,FUR-TA-3337,"Barricks Coffee Table, Fully Assembled",Furniture,Tables
1288,OFF-PA-4477,"Green Bar Message Books, Recycled",Office Supplies,Paper
1289,FUR-CH-5438,"Office Star Chairmat, Black",Furniture,Chairs
1290,TEC-CO-4587,"Hewlett Personal Copier, Digital",Technology,Copiers
1291,OFF-AP-3856,"Cuisinart Blender, Black",Office Supplies,Appliances
1292,FUR-TA-5051,"Lesro Coffee Table, Fully Assembled",Furniture,Tables
1293,OFF-PA-6585,Xerox 221,Office Supplies,Paper
1294,FUR-BO-5769,"Safco Corner Shelving, Mobile",Furniture,Bookcases
1295,OFF-EN-5583,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes
1296,OFF-PA-6600,"Xerox Cards & Envelopes, 8.5 x 11",Office Supplies,Paper
1297,OFF-PA-6539,Xerox 1981,Office Supplies,Paper
